Child	Child Id	Mother	Mother Id	Father	Father Id	Pedigree Conflict Score
TMS15F1224P0005	80651	TMS14F1091P0008	80331	TMS14F1091P0008	80331	0.0437002490327745
TMS15F1224P0004	79953	TMS14F1091P0008	80331	TMS14F1091P0008	80331	0.0356039044781429
TMS15F1224P0003	81233	TMS14F1091P0008	80331	TMS14F1091P0008	80331	0.0392893671899319
TMS15F1224P0002	80113	TMS14F1091P0008	80331	TMS14F1091P0008	80331	0.0423439098145595
TMS15F1224P0001	78999	TMS14F1091P0008	80331	TMS14F1091P0008	80331	0.0399869924845466
TMS15F1223P0009	81311	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0393616311646729
TMS15F1223P0008	80817	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0452289100369102
TMS15F1223P0007	80623	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0395061591141549
TMS15F1223P0006	80641	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0405345310623916
TMS15F1223P0005	81167	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0355622137234847
TMS15F1223P0004	79965	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0406873971628052
TMS15F1223P0003	78897	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0413850224574198
TMS15F1223P0002	80151	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0387307110775115
TMS15F1223P0001	81179	TMS14F1154P0004	80757	TMS14F1154P0004	80757	0.0440115400008894
TMS15F1222P0003	81249	TMS14F1154P0002	79575	TMS14F1154P0002	79575	0.0375995019344511
TMS15F1222P0002	80099	TMS14F1154P0002	79575	TMS14F1154P0002	79575	0.0350702628185173
TMS15F1222P0001	81809	TMS14F1154P0002	79575	TMS14F1154P0002	79575	0.039572864321608
TMS15F1221P0003	81707	TMS14F1027P0002	79545	TMS14F1027P0002	79545	0.0431666073731489
TMS15F1221P0002	80303	TMS14F1027P0002	79545	TMS14F1027P0002	79545	0.0438392182149686
TMS15F1221P0001	81753	TMS14F1027P0002	79545	TMS14F1027P0002	79545	0.040976453061769
TMS15F1220P0011	81987	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0417157691110419
TMS15F1220P0009	81527	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0416073731489305
TMS15F1220P0008	78855	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0420993240538978
TMS15F1220P0007	81571	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0402649308489349
TMS15F1220P0006	79797	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0386084181971806
TMS15F1220P0005	81611	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0410820696402365
TMS15F1220P0004	80723	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0412265975897185
TMS15F1220P0003	80391	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0381109085249255
TMS15F1220P0002	80735	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0375077822742029
TMS15F1220P0001	81493	TMS14F1085P0003	76725	TMS14F1085P0003	76725	0.0416379463690132
TMS15F1218P0005	80565	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0372631965135412
TMS15F1218P0004	81521	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.039597878774403
TMS15F1218P0003	79853	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0390447814292703
TMS15F1218P0002	79077	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.040859718948726
TMS15F1218P0001	79417	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0430304175745987
TMS15F1217P0004	79099	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0407290879174634
TMS15F1217P0003	78987	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0425190109841241
TMS15F1217P0002	79397	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0384360964112599
TMS15F1217P0001	81021	TMS14F1247P0007	83269	TMS14F1247P0007	83269	0.0371575799350736
TMS15F1216P0001	81111	TMS14F1157P0002	80841	TMS14F1157P0002	80841	0.0447258415973674
TMS15F1215P0002	80749	TMS14F1157P0002	80841	TMS14F1157P0002	80841	0.0396423489127051
TMS15F1215P0001	81195	TMS14F1157P0002	80841	TMS14F1157P0002	80841	0.0395950993907591
TMS15F1214P0002	79259	TMS14F1157P0002	80841	TMS14F1157P0002	80841	0.0458598301240717
TMS15F1213P0002	82477	TMS14F1157P0002	80841	TMS14F1157P0002	80841	0.0418853115133188
TMS15F1213P0001	82127	TMS14F1157P0002	80841	TMS14F1157P0002	80841	0.0444395650820474
TMS15F1212P0009	81961	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0510989682927914
TMS15F1212P0008	81861	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0475969449014987
TMS15F1212P0007	82033	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.047444078801085
TMS15F1212P0006	79527	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0471883755058479
TMS15F1212P0004	79033	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0470327300217903
TMS15F1212P0003	81427	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0104504825010006
TMS15F1212P0001	80657	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.052155134077467
TMS15F1211P0008	82037	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0488365500066705
TMS15F1211P0004	82555	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0527276871081069
TMS15F1211P0003	81933	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0578528705474274
TMS15F1211P0001	81333	TMS14F1138P0005	82355	TMS14F1138P0005	82355	0.0500233468226087
TMS15F1210P0004	80633	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.048730933428203
TMS15F1210P0003	81625	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0466186018588518
TMS15F1209P0008	82363	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0437336016365011
TMS15F1209P0007	82587	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0423828211855739
TMS15F1209P0006	82095	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0411543336149776
TMS15F1209P0005	81957	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.041168230533197
TMS15F1209P0004	81941	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0471578022857652
TMS15F1209P0003	82561	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0415934762307111
TMS15F1209P0002	79267	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0405901187352693
TMS15F1209P0001	78927	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0385778449770979
TMS15F1208P0011	92569	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0456096855961222
TMS15F1208P0010	92649	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0444089918619647
TMS15F1208P0009	92565	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0473996086627829
TMS15F1208P0007	92609	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.049536954684929
TMS15F1208P0006	92629	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0411765686841286
TMS15F1208P0005	92549	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0494035442700227
TMS15F1208P0004	92531	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0436196469071018
TMS15F1208P0003	92503	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0472272868768622
TMS15F1208P0002	92533	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.0467019833681682
TMS15F1208P0001	79591	TMS14F1222P0003	82843	TMS14F1222P0003	82843	0.046304531507093
TMS15F1207P0001	80407	TMS14F1154P0001	78947	TMS14F1154P0001	78947	0.0363765731311424
TMS15F1205P0005	80769	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.044614666251612
TMS15F1205P0003	92663	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0456875083381509
TMS15F1205P0002	92567	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0442283319251123
TMS15F1204P0005	92665	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0509377640414461
TMS15F1204P0001	92657	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0423744830346422
TMS15F1203P0034	80453	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0404261351002801
TMS15F1203P0031	79207	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0368657446524658
TMS15F1203P0023	80213	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0349424111708987
TMS15F1203P0019	80135	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0406151331880642
TMS15F1203P0018	81407	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0386556677191267
TMS15F1203P0017	80537	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0376828834437675
TMS15F1203P0012	79333	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0409041890870281
TMS15F1203P0009	80953	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0394505714412772
TMS15F1203P0008	80973	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0343698581402588
TMS15F1203P0007	80995	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0330329746075511
TMS15F1203P0006	79825	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0377690443367279
TMS15F1203P0004	79137	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0373076666518433
TMS15F1203P0002	79667	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.041168230533197
TMS15F1203P0001	81545	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0398646996042158
TMS15F1202P0005	79177	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0455485391559568
TMS15F1202P0004	79987	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.037410503846667
TMS15F1202P0003	81431	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0466102637079201
TMS15F1202P0002	80429	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0364960866278294
TMS15F1202P0001	81667	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0345227242406724
TMS15F1201P0021	80647	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.050443033752835
TMS15F1201P0019	92627	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0523024414105928
TMS15F1201P0016	79031	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0522246186685641
TMS15F1201P0014	81061	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0486030817805844
TMS15F1201P0013	81087	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0461349891048162
TMS15F1201P0009	81293	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0478915595677503
TMS15F1201P0007	79123	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0487198158936274
TMS15F1201P0005	81381	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.048255658825099
TMS15F1201P0002	80201	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0486781251389692
TMS15F1201P0001	81757	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0521495753101792
TMS15F1200P0004	92595	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0415656823942723
TMS15F1200P0002	80289	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0382109663361053
TMS15F1200P0001	81709	TMS14F1153P0003	78857	TMS14F1153P0003	78857	0.0380858940721306
TMS15F1199P0013	92563	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0393421754791657
TMS15F1199P0010	92685	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0394477920576333
TMS15F1199P0009	92577	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0361153110686174
TMS15F1199P0008	92661	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0406735002445857
TMS15F1199P0007	92579	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.040595677502557
TMS15F1199P0006	92507	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0381970694178859
TMS15F1199P0005	92601	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0375188998087784
TMS15F1199P0004	81201	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.040478943389514
TMS15F1199P0002	80313	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0373521367901454
TMS15F1198P0021	80897	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0381525992795838
TMS15F1198P0020	81023	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0374021656957353
TMS15F1198P0018	79547	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0380469827011162
TMS15F1198P0017	92515	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0387529461466625
TMS15F1198P0014	80929	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0395867612398274
TMS15F1198P0013	80553	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0369129941744119
TMS15F1198P0011	92557	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.03220193889803
TMS15F1198P0010	81463	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0347978832214169
TMS15F1198P0007	79049	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0334498821541335
TMS15F1198P0006	81729	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.037218726375239
TMS15F1198P0003	80255	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0315793569618001
TMS15F1198P0002	81227	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0360152532574376
TMS15F1198P0001	80139	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0374410770667497
TMS15F1197P0025	92637	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0401676524213991
TMS15F1197P0023	92641	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0417519010984124
TMS15F1197P0022	80861	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0352564815226576
TMS15F1197P0020	92521	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.037624516387246
TMS15F1197P0019	92537	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.03724096144439
TMS15F1197P0017	79309	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0362515008671677
TMS15F1197P0016	92667	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0435862943033752
TMS15F1197P0015	92619	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0374494152176813
TMS15F1197P0014	92615	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0377023391292747
TMS15F1197P0013	79875	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0389613999199537
TMS15F1197P0012	81351	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0361903544270022
TMS15F1197P0011	92513	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0407179703828879
TMS15F1197P0010	92673	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0436529995108285
TMS15F1197P0009	92591	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0409875705963445
TMS15F1197P0008	92691	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0355427580379775
TMS15F1197P0007	92599	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0425912749588652
TMS15F1197P0006	78275	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0424356294748076
TMS15F1197P0005	78123	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0387612842975942
TMS15F1197P0004	77711	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0462600613687909
TMS15F1197P0003	77991	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0412293769733624
TMS15F1197P0002	78533	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0377412505002891
TMS15F1197P0001	77431	TMS14F1174P0011	79529	TMS14F1174P0011	79529	0.0418408413750166
TMS15F1196P0019	78629	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.051941121536888
TMS15F1196P0018	76769	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0428636545559656
TMS15F1196P0017	78413	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0451510872948815
TMS15F1196P0016	77233	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0483584960199226
TMS15F1196P0015	77905	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0515436696758127
TMS15F1196P0014	78097	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.042808066883088
TMS15F1196P0013	78327	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0478387512785164
TMS15F1196P0012	76997	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0510822919909281
TMS15F1196P0011	77021	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0492923689242674
TMS15F1196P0010	77037	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0479777204607106
TMS15F1196P0009	77065	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0504708275892738
TMS15F1196P0008	76955	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0493535153644328
TMS15F1196P0007	78137	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0461322097211723
TMS15F1196P0006	77833	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0503596522435185
TMS15F1196P0005	77883	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0469743629652688
TMS15F1196P0004	78483	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0471133321474629
TMS15F1196P0003	77357	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0503124027215724
TMS15F1196P0002	76611	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0408708364833015
TMS15F1196P0001	77423	TMS14F1243P0019	83081	TMS14F1243P0019	83081	0.0524692044292258
TMS15F1195P0010	78173	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0606350335749544
TMS15F1195P0009	77133	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0590646818161604
TMS15F1195P0008	78077	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.064142615733535
TMS15F1195P0007	77841	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0605961222039401
TMS15F1195P0006	78453	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0547566371681416
TMS15F1195P0005	77243	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0545342864766309
TMS15F1195P0004	76713	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0549567527905012
TMS15F1195P0003	76751	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0687869658024637
TMS15F1195P0002	78349	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0596427936140881
TMS15F1195P0001	77537	TMS14F1113P0003	82533	TMS14F1113P0003	82533	0.0612270422911015
TMS15F1192P0002	78543	TMS14F1176P0006	79263	TMS14F1176P0006	79263	0.0406067950371326
TMS15F1192P0001	76615	TMS14F1176P0006	79263	TMS14F1176P0006	79263	0.0425968337261529
TMS15F1191P0003	92659	TMS14F1176P0010	80467	TMS14F1176P0010	80467	0.0638841330546538
TMS15F1191P0001	77221	TMS14F1176P0010	80467	TMS14F1176P0010	80467	0.0688203184061903
TMS15F1190P0011	77257	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0473718148263441
TMS15F1190P0010	77843	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0527916129319163
TMS15F1190P0009	77491	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0520912082536577
TMS15F1190P0008	77761	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0541535109174189
TMS15F1190P0007	77485	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0512879663805754
TMS15F1190P0006	78725	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0569857028505358
TMS15F1190P0005	77679	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0492228843331702
TMS15F1190P0004	78703	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0467047627518121
TMS15F1190P0003	77561	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0570746431271402
TMS15F1190P0002	78653	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.051654845021568
TMS15F1190P0001	77901	TMS14F1189P0001	79453	TMS14F1189P0001	79453	0.0463378841108196
TMS15F1189P0002	78065	TMS14F1171P0004	79633	TMS14F1171P0004	79633	0.045876506425935
TMS15F1189P0001	77881	TMS14F1171P0004	79633	TMS14F1171P0004	79633	0.0474746520211677
TMS15F1188P0004	78001	TMS14F1171P0003	81693	TMS14F1171P0003	81693	0.0437197047182817
TMS15F1188P0003	77757	TMS14F1171P0003	81693	TMS14F1171P0003	81693	0.0421854849468581
TMS15F1188P0002	78509	TMS14F1171P0003	81693	TMS14F1171P0003	81693	0.0420076043936497
TMS15F1188P0001	77317	TMS14F1171P0003	81693	TMS14F1171P0003	81693	0.0519300040023124
TMS15F1186P0002	92643	TMS14F1176P0010	80467	TMS14F1176P0010	80467	0.0370603015075377
TMS15F1186P0001	92639	TMS14F1176P0010	80467	TMS14F1176P0010	80467	0.0333081335882954
TMS15F1185P0003	77195	TMS14F1247P0003	83527	TMS14F1247P0003	83527	0.0484974652021167
TMS15F1185P0002	78763	TMS14F1247P0003	83527	TMS14F1247P0003	83527	0.0568912038066438
TMS15F1182P0004	78283	TMS14F1241P0002	83001	TMS14F1241P0002	83001	0.0442866989816338
TMS15F1182P0003	77511	TMS14F1241P0002	83001	TMS14F1241P0002	83001	0.0423161159781207
TMS15F1182P0002	76663	TMS14F1241P0002	83001	TMS14F1241P0002	83001	0.0439337172588606
TMS15F1182P0001	77275	TMS14F1241P0002	83001	TMS14F1241P0002	83001	0.0398063325476943
TMS15F1181P0009	77573	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0369046560234803
TMS15F1181P0008	78373	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0350758215858051
TMS15F1181P0007	77879	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0423133365944768
TMS15F1181P0006	77867	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0318711922444079
TMS15F1181P0005	77351	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0401204028994531
TMS15F1181P0004	78531	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0358373727042292
TMS15F1181P0003	76729	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0386278738826877
TMS15F1181P0002	76719	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0338000844932628
TMS15F1181P0001	77217	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0361903544270022
TMS15F1180P0002	92551	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0432555476497531
TMS15F1180P0001	77615	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0411404366967582
TMS15F1179P0053	92511	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0429776092853649
TMS15F1179P0051	92655	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0423633655000667
TMS15F1179P0050	92623	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0384638902476987
TMS15F1179P0049	92625	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0417824743184951
TMS15F1179P0048	92603	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0408513807977943
TMS15F1179P0047	76851	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0413016409481034
TMS15F1179P0046	92543	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0392504558189176
TMS15F1179P0045	92677	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0447258415973674
TMS15F1179P0043	92681	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0397785387112554
TMS15F1179P0042	92597	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0399869924845466
TMS15F1179P0040	78687	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0393310579445902
TMS15F1179P0038	92573	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0435640592342242
TMS15F1179P0037	92645	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0420492951483079
TMS15F1179P0036	92583	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0407568817539022
TMS15F1179P0035	92509	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0416407257526571
TMS15F1179P0033	92671	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0398202294659137
TMS15F1179P0032	92613	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.039503379730511
TMS15F1179P0030	92635	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0430359763418864
TMS15F1179P0029	92631	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0433639436118647
TMS15F1179P0027	78191	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0407124116156001
TMS15F1179P0025	92541	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0414461688975852
TMS15F1179P0024	76959	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0381970694178859
TMS15F1179P0023	92633	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0449315159870147
TMS15F1179P0022	92611	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0391170454040112
TMS15F1179P0021	92561	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0477664873037755
TMS15F1179P0020	92669	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0443117134344287
TMS15F1179P0018	92525	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0408235869613555
TMS15F1179P0017	92523	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.039503379730511
TMS15F1179P0016	92683	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0440087606172456
TMS15F1179P0015	92585	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.038955841152666
TMS15F1179P0014	92687	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.043258327033397
TMS15F1179P0013	92587	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0464657357584382
TMS15F1179P0012	92689	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0422549695379553
TMS15F1179P0011	92589	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0427886111975808
TMS15F1179P0010	92517	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.040501178458665
TMS15F1179P0009	78695	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0377329123493574
TMS15F1179P0008	92527	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0414823008849557
TMS15F1179P0005	76783	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0376745452928359
TMS15F1179P0002	77993	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0394589095922089
TMS15F1179P0001	77709	TMS14F1229P0004	83379	TMS14F1229P0004	83379	0.0433278116244942
TMS15F1178P0003	92539	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0406401476408592
TMS15F1178P0002	78211	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0393671899319606
TMS15F1177P0023	92529	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0445062702895006
TMS15F1177P0022	92505	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0462183706141326
TMS15F1177P0021	92581	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0482973495797572
TMS15F1177P0020	92651	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0502345799795437
TMS15F1177P0019	92553	TMS14F1240P0005	83521	TMS14F1240P0005	83521	0.0493840885845155
